,us_adp,us_ism_manufacturing,us_ism_new_orders,us_ism_employment,us_mortgage_30y,us_mortgage_15y,us_NFIB_index,us_NFIB_plans_inc_empl,us_NFIB_plan_cap_outlays,us_NFIB_plan_inventories,us_NFIB_economy,us_NFIB_price_plan,zew_confidence,zew_situation,eu_hicp,eu_ip,eu_pmi_manuf,uk_rs_ex_fuel,uk_employment,uk_unemployment,uk_pmi_composite,uk_pmi_services,uk_pmi_manuf,uk_pmi_const,uk_2y,uk_10y,uk_halifax_housing,bra_cpi,bra_ppi_igpm,bra_ppi_igpdi,bra_ppi_igp10,bra_business_confidence_sa,bra_business_situation_sa,bra_business_expectations_sa,bra_ppi_incc,bra_uncertainty,bra_uncertainty_media,bra_uncertainty_expectations,bra_employment_leading_fgv,bra_gdp_fgv,bra_ip,bra_industry,bra_extrativist,bra_retail_sales,bra_exports,bra_imports,zinc_fut,nickel_fut,ironOre_fut,cny_new_loans,cny_total_reserves,cny_gold_reserves,cny_m1,cny_m2,cny_st_rate,cny_1y_rate,cny_5y_rate,cny_10y_rate,cny_pmi,cny_pmi_production,cny_pmi_new_orders,cny_pmi_exports,cny_pmi_inventory,cny_pmi_imports,cny_exports,cny_imports,cny_trade_balance,cny_coal_output,cny_oil_output,cny_ng_output,cny_ip,jpy_cpi
31.12.94,,56.1,58.9,46.7,9.23,8.76,105.936,18,61,5,14,21,75,7.1,,163.3,,44.1,25599890.71,8.96378064,,,,,8.088,8.71,,1016.46,107.325,107.45,108.689, - , - , - ,105.487, - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1
31.01.95,,57.4,59.7,51.9,9.22,8.87,108.493,28,56,6,19,22,76.6,16,,164.8,,43.6,25583136.63,8.892599064,,,,,7.868,8.639,,1033.74,108.785,108.442,109.356, - , - , - ,109.176, - , - , - , - , - ,,,,,2970.1,3368.9,,,,,,,,,,,,,,,,,,,,,,,,,,96.1
28.02.95,,55.1,56.6,50,8.94,8.59,106.027,22,51,5,-4,23,67.3,18.6,,147.1,,44.2,25637642.65,8.871576765,,,,,8.214,8.615,,1044.28,110.039,109.945,111.16, - , - , - ,111.453, - , - , - , - , - ,,,,,2945.8,497.5,,,,,,,,,,,,,,,,,,,,,,,,,,95.8
31.03.95,,52.1,51.9,48.1,8.53,8.15,103.288,27,48,1,6,20,30.8,18.4,,163.4,,44.3,25670256.67,8.865518928,,,,,7.946,8.486,,1060.47,112.035,111.178,112.517, - , - , - ,115.129, - , - , - , - , - ,,,,,3786.9,4806.3,,,,,,,,,,,,,,,,,,,,,,,,,,95.7
30.04.95,,51.5,52.2,47.4,8.41,7.99,104.84,26,52,3,-6,20,11.1,17.6,,139.7,,44.2,25704882.01,8.830895628,,,,,7.999,8.435,,1086.24,114.614,113.518,114.48, - , - , - ,117.774, - , - , - , - , - ,,,,,3382.4,3948.1,,,,,,,,,,,,,,,,,,,,,,,,,,96
31.05.95,,46.7,44,43.7,8.27,7.8,101.461,25,54,2,1,17,11.5,13.2,,129.9,,44.5,25733377.1,8.766606185,,,,,7.394,7.932,,1115.24,115.071,114.171,116.243, - , - , - ,128.098, - , - , - , - , - ,,,,,4200.1,4981.8,,,,,,,,,,,,,,,,,,,,,,,,,,96.2
30.06.95,,45.9,43.5,46.5,7.71,7.24,102.557,11,54,10,-8,17,6,8.7,,116.3,,44.6,25770282.58,8.664015797,,,,,7.663,8.476,,1140.44,118.09,116.984,117.922, - , - , - ,132.09, - , - , - , - , - ,,,,,4109.7,4981.2,,,,,,,,,,,,,,,,,,,,,,,,,,96.1
31.07.95,,50.7,52.7,48.1,7.63,7.11,103.744,23,51,5,-2,18,9.8,8.3,,120.6,,45,25790936.24,8.66853315,,,,,7.188,8.189,,1167.35,120.733,119.114,120.54, - , - , - ,133.524, - , - , - , - , - ,,,,,3977.2,487.3,,,,,,,,,,,,,,,,,,,,,,,,,,95.6
31.08.95,,47.1,46.5,45,7.82,7.31,105.753,24,50,-1,12,16,14.1,7.4,,118.2,,44.8,25837532.28,8.624154497,,,,,6.97,8.084,,1178.91,122.289,121.729,123.081, - , - , - ,134.353, - , - , - , - , - ,,,,,4548.9,4545.8,,,,,,,,,,,,,,,,,,,,,,,,,,95.7
30.09.95,,48.1,49.4,45.5,7.76,7.27,109.132,29,48,10,14,20,17.4,4.8,,131.1,,45.2,25852195.55,8.648027252,,,,,6.848,8.122,,1190.58,120.967,120.869,123.225, - , - , - ,135.318, - , - , - , - , - ,,,,,4161.4,3771.9,,,,,,,,,,,,,,,,,,,,,,,,,,96.3
31.10.95,,46.7,47.5,45.9,7.57,7.09,107.397,21,54,6,9,21,9.8,0.3,,142.8,,45.4,25869127.44,8.611241251,,,,,6.761,7.929,,1207.37,121.241,121.503,123.186, - , - , - ,136.484, - , - , - , - , - ,,,,,4401.9,4160.4,,,,,,,,,,,,,,,,,,,,,,,,,,96
30.11.95,,45.9,48.6,44.5,7.44,6.97,105.936,26,46,-7,19,17,-6.5,-8.2,,154.8,,45.7,25891047.02,8.552189091,,,,,6.245,7.544,,1225.12,122.85,122.955,124.167, - , - , - ,137.478, - , - , - , - , - ,,,,,4060.4,4221.3,,,,,,,,,,,,,,,,,,,,,,,,,,95.7
31.12.95,,46.2,45.9,46.2,7.33,6.85,103.927,24,44,8,-1,21,-9.1,-20.4,,171.4,,46,25982367.1,8.303889932,,,,,6.336,7.429,,1244.23,123.187,123.833,125.406, - , - , - ,138.664, - , - , - , - , - ,,,,,3871.3,416.6,,,,,,,,,,,,,,,,,,,,,,,,,,95.7
31.01.96,,45.5,44.1,45.3,7.02,6.56,102.922,24,53,-4,-4,19,8.4,-40.3,83.87,165.4,,45.4,25986543.99,8.378935078,,,,,6.178,7.481,,1260.9,125.397,125.977,126.831, - , - , - ,140.766, - , - , - , - , - ,,,,,3473.2,3523.5,,,,,,,,,,,,,,,,,,,,,,,,,,95.6
29.02.96,,45.9,46.1,44.6,7.02,6.52,102.374,35,58,4,-2,17,19.5,-57.1,84.23,160,,46.4,25981026.13,8.317320136,,,,,6.534,8.044,,1273.89,126.353,127.202,128.794, - , - , - ,140.926, - , - , - , - , - ,,,,,3409.8,3518.7,,,,,,,,,,,,,,,,,,,,,,,,,,95.4
31.03.96,,46.9,49.1,44.4,7.41,6.87,105.114,24,54,8,-1,17,31.5,-77.6,84.59,168.3,,46.5,25970488.81,8.234201627,,,,,6.873,8.146,,1278.35,126.627,127.715,129.324, - , - , - ,142.313, - , - , - , - , - ,,,,,3420.1,3960.3,,,,,,,,,,,,,,,,,,,,,,,,,,95.6
30.04.96,,49.3,52.3,44.7,7.78,7.29,102.192,21,45,6,1,17,44.9,-80.2,84.81,139.2,,47.3,25977271.17,8.294613291,,,,,6.644,8.036,,1294.46,127.509,128.13,129.642, - , - , - ,142.663, - , - , - , - , - ,,,,,4276.9,4157.2,,,,,,,,,,,,,,,,,,,,,,,,,,96.2
31.05.96,,49.1,51.7,44.7,7.99,7.5,104.018,31,55,-4,6,20,54.8,-81.5,85.04,135.9,,47.2,26001741.73,8.27974978,,,,,6.721,8.139,,1310.25,129.655,130.121,131.393, - , - , - ,145.742, - , - , - , - , - ,,,,,4487.2,4333.5,,,,,,,,,,,,,,,,,,,,,,,,,,96.4
30.06.96,,53.6,59.4,48.2,8.3,7.8,105.388,21,40,7,9,15,65.1,-80.1,85.06,120.1,,47.5,26009334.06,8.254870054,,,,,6.394,7.884,,1325.84,131.24,131.445,132.816, - , - , - ,147.984, - , - , - , - , - ,,,,,3829.6,4251.9,,,,,,,,,,,,,,,,,,,,,,,,,,96.1
31.07.96,,49.7,51.9,46.7,8.14,7.67,104.658,25,47,7,6,17,66.4,-77.6,84.93,122.9,,47.2,26005670.86,8.172541332,,,,,6.256,7.894,,1340.56,132.674,133.213,134.418, - , - , - ,149.095, - , - , - , - , - ,,,,,4446.5,4889.8,,,,,,,,,,,,,,,,,,,,,,,,,,96
31.08.96,,51.6,54.6,47.4,8.23,7.75,104.475,29,46,-2,0,18,62.2,-72.8,84.97,118.9,,47.5,26062886.4,8.061173085,,,,,6.136,7.891,,1346.46,132.679,133.587,135.354, - , - , - ,149.445, - , - , - , - , - ,,,,,4378.5,4744.6,,,,,,,,,,,,,,,,,,,,,,,,,,95.9
30.09.96,,51.1,54.6,47.2,8.34,7.88,103.653,17,50,15,-12,18,71,-66.3,85.23,129.5,,48.2,26061643.27,8.061487405,,,,,6.181,7.648,,1348.48,132.849,133.722,135.471, - , - , - ,149.772, - , - , - , - , - ,,,,,4119.1,4831.3,,,,,,,,,,,,,,,,,,,,,,,,,,96.3
31.10.96,,50.5,52.9,46,8.06,7.58,105.479,23,48,6,4,18,76.2,-56.5,85.3,143.4,,48.1,26119989.34,8.052014942,,,,,6.509,7.614,,1352.53,133.141,133.978,135.708, - , - , - ,150.157, - , - , - , - , - ,,,,,4176.3,5579.5,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
30.11.96,,53,56.9,47.6,7.78,7.3,103.836,22,48,3,-3,16,74.6,-55.4,85.33,158,,48.5,26176607.76,7.954635152,,,,,6.74,7.331,,1356.86,133.517,134.242,135.916, - , - , - ,151.035, - , - , - , - , - ,,,,,3907.8,4838.9,,,,,,,,,,,,,,,,,,,,,,,,,,96.2
31.12.96,,55.2,61.7,48.6,7.44,6.96,105.205,15,46,15,14,21,69.3,-46.6,85.55,171.2,,48.4,26198266.6,7.841694004,,,,,6.928,7.507,,1363.24,134.689,135.225,136.426, - , - , - ,151.922, - , - , - , - , - ,,,,,3786.2,5718.2,,,,,,,,,,,,,,,,,,,,,,,,,,96.3
31.01.97,,53.8,57,49.8,7.67,7.18,106.027,21,52,6,2,21,70.8,-47.7,85.7,170.4,,48.5,26257957.81,7.670393282,,,,,6.462,7.394,,1379.33,136.814,137.613,138.788, - , - , - ,152.408, - , - , - , - , - ,,,,,3668.9,2588.7,,,,,,,,,,,,,,,,,,,,,,,,,,96.2
28.02.97,,53.1,57.6,45.9,7.74,7.25,104.658,21,54,-3,6,18,62.3,-58.9,85.88,148.5,,48.7,26324277.5,7.489988684,,,,,6.511,7.222,,1386.23,137.39,138.204,139.808, - , - , - ,153.147, - , - , - , - , - ,,,,,3139,4318.8,,,,,,,,,,,,,,,,,,,,,,,,,,96
31.03.97,,53.8,58.6,50.8,7.84,7.35,106.575,16,50,12,6,24,65.7,-56.9,86.02,156.6,,49.1,26381144.62,7.323361192,,,,,6.9916,7.62,,1393.3,138.99,139.795,141.108, - , - , - ,154.26, - , - , - , - , - ,,,,,3822.4,4788.9,,,,,,,,,,,,,,,,,,,,,,,,,,96.1
30.04.97,,53.7,56.6,51.8,8.18,7.7,105.114,28,48,8,-5,17,73,-52.4,86.07,140.4,,49.5,26427636.27,7.205294798,,,,,6.892,7.293,,1405.56,139.807,140.742,142.189, - , - , - ,154.616, - , - , - , - , - ,,,,,4611.2,5590.1,,,,,,,,,,,,,,,,,,,,,,,,,,98
31.05.97,,56.1,62.3,50.7,8.01,7.53,102.831,19,52,-1,6,16,70.1,-52.4,86.31,129.9,,49.2,26449861.45,7.184802978,,,,,6.84,7.189,,1411.32,140.229,141.04,142.615, - , - , - ,155.953, - , - , - , - , - ,,,,,4624.8,4789.3,,,,,,,,,,,,,,,,,,,,,,,,,,98.2
30.06.97,,54.9,59.4,51.3,7.85,7.4,104.566,34,58,-5,3,21,68.1,-47.7,86.37,121.1,,50,26513530.31,7.179728597,,,,,7.067,7.093,,1418.94,141.207,142.09,143.463, - , - , - ,157.687, - , - , - , - , - ,,,,,4812.1,5270.8,,,,,,,,,,,,,,,,,,,,,,,,,,98.2
31.07.97,,57.7,61.3,51.7,7.62,7.15,109.954,34,49,3,9,18,66.9,-42.1,86.35,125.2,,50.2,26493498.81,7.290441022,,,,,6.974,6.994,,1422.06,141.33,142.221,143.626, - , - , - ,158.485, - , - , - , - , - ,,,,,5215.9,5852.2,,,,,,,,,,,,,,,,,,,,,,,,,,97.8
31.08.97,,56.3,60.3,51.3,7.36,6.9,108.767,30,53,1,9,20,66.3,-39.1,86.54,119.9,,50,26508630.54,7.087725417,,,,,7.073,7.069,,1421.78,141.268,142.353,144.03, - , - , - ,160.352, - , - , - , - , - ,,,,,5052.7,5433,,,,,,,,,,,,,,,,,,,,,,,,,,97.9
30.09.97,,53.9,55.4,51.2,7.53,7.08,109.315,34,53,1,8,21,71.9,-32.5,86.69,126.2,,49.9,26571765.28,6.840051245,,,,,6.904,6.439,,1422.63,142.101,143.042,144.416, - , - , - ,160.78, - , - , - , - , - ,,,,,4574.7,5495.5,,,,,,,,,,,,,,,,,,,,,,,,,,98.6
31.10.97,,56.4,60.9,52.8,7.31,6.87,109.315,26,59,3,6,18,78.1,-24.7,86.74,145.5,,50.8,26603257.94,6.694882788,,,,,6.855,6.542,,1425.9,142.587,143.567,144.926, - , - , - ,161.024, - , - , - , - , - ,,,,,4788.1,5713.6,,,,,,,,,,,,,,,,,,,,,,,,,,98.9
30.11.97,,55.7,57.4,53.7,7.24,6.8,105.936,17,47,1,6,18,68.3,-20.8,86.85,154.6,,50.5,26622418.58,6.618301221,,,,,7.128,6.494,,1428.32,143.771,144.481,145.642, - , - , - ,161.897, - , - , - , - , - ,,,,,3967.4,5332.3,,,,,,,,,,,,,,,,,,,,,,,,,,98.2
31.12.97,,54.5,57.2,52.1,7.15,6.71,108.95,25,56,10,17,19,61.9,-22,86.95,160.1,,51,26635966.37,6.540948402,,,,,6.851,6.293,,1434.46,144.765,145.695,146.694, - , - , - ,162.271, - , - , - , - , - ,,,,,4510.3,5364.6,,,,,,,,,,,,,,,,,,,,,,,,,,98
31.01.98,,53.8,57.1,51.1,7.03,6.61,108.493,25,48,6,6,18,49.9,-21.8,86.8,152.4,,51.1,26632104.66,6.400776894,,,,,6.593,6.043,,1444.64,146.038,147.091,147.962, - , - , - ,162.805, - , - , - , - , - ,,,,,3903.6,4712.1,,,,,,,,,,,,,,,,,,,,,,,,,,97.9
28.02.98,,52.9,54.6,51.7,7.03,6.62,105.753,35,39,-1,-6,18,40.7,-20.6,87.01,139.3,,51.1,26657639.58,6.377402396,,,,,6.824,6.099,,1451.29,146.067,147.356,148.682, - , - , - ,163.593, - , - , - , - , - ,,,,,3707.9,420.5,,,,,,,,,,,,,,,,,,,,,,,,,,97.8
31.03.98,,52.9,54.9,51.4,7.19,6.8,106.119,30,58,7,-8,14,51,-18.9,87.17,150.5,,51.2,26676556.54,6.364736796,,,,,6.743,5.904,,1456.22,146.408,147.635,148.869, - , - , - ,164.361, - , - , - , - , - ,,,,,4265.4,5245.9,,,,,,,,,,,,,,,,,,,,,,,,,,98.2
30.04.98,,52.2,55.3,49,7.15,6.79,106.941,30,52,3,-1,17,63.6,-11.8,87.43,136.2,,51.3,26706850.06,6.311211296,,,,,6.593,5.888,,1459.71,146.211,147.821,149.113, - , - , - ,163.535, - , - , - , - , - ,,,,,4564.9,4705.1,,,,,,,,,,,,,,,,,,,,,,,,,,98.4
31.05.98,,50.9,51.5,49.3,7.22,6.85,101.187,16,50,4,-17,13,64.2,-7.7,87.65,127.6,,52,26708179.17,6.270022477,,,,,6.358,5.696,,1467.01,146.544,148.021,149.299, - , - , - ,165.133, - , - , - , - , - ,,,,,4600.2,4814.2,,,,,,,,,,,,,,,,,,,,,,,,,,98.7
30.06.98,,48.9,50.2,47,7.05,6.7,103.196,21,41,12,-14,15,68.7,-0.7,87.67,124.7,,51.2,26714031.49,6.283775577,,,,,6.895,5.835,,1467.3,146.951,148.588,149.835, - , - , - ,165.781, - , - , - , - , - ,,,,,4886.1,4777.6,,,,,,,,,,,,,,,,,,,,,,,,,,98.3
31.07.98,,49.2,51.8,45.1,6.98,6.65,104.201,22,42,2,-8,14,68.4,6.9,87.58,126.3,,51.6,26770472.22,6.300874908,,,,,6.759,5.766,,1465.54,146.398,148.339,149.835, - , - , - ,166.345, - , - , - , - , - ,,,,,4964.3,5479.1,,,,,,,,,,,,,,,,,,,,,,,,,,97.7
31.08.98,,49.3,50.9,46.7,6.94,6.63,106.849,21,55,14,-10,15,58.1,2.4,87.65,122.5,,52,26824426.7,6.311978879,,,,,6.163,5.336,,1458.07,146.144,148.109,149.538, - , - , - ,166.705, - , - , - , - , - ,,,,,3972.7,4232.7,,,,,,,,,,,,,,,,,,,,,,,,,,97.6
30.09.98,,48.7,49.4,45.7,6.82,6.51,104.566,23,51,-8,-14,16,22.8,3.4,87.71,130,,51.7,26833563.13,6.240113058,,,,,5.423,4.891,,1454.86,146.111,147.984,149.104, - , - , - ,166.729, - , - , - , - , - ,,,,,4504.3,5810.2,,,,,,,,,,,,,,,,,,,,,,,,,,98.4
31.10.98,,48.7,48,45.2,6.6,6.27,101.187,21,53,0,-19,16,-6.2,0.7,87.7,145.5,,51.6,26878358.2,6.217195678,,,,,5.333,5.06,,1455.15,146.063,148.1,149.352, - , - , - ,166.738, - , - , - , - , - ,,,,,3997.8,5530.8,,,,,,,,,,,,,,,,,,,,,,,,,,99.1
30.11.98,,48.2,48.3,45.3,6.89,6.5,98.356,12,48,1,-17,16,-17.9,-2.2,87.71,157.8,,51.9,26938697.04,6.157694964,,,,,5.285,4.68,,1453.4,145.797,147.628,149.226, - , - , - ,166.657, - , - , - , - , - ,,,,,3702,4812.5,,,,,,,,,,,,,,,,,,,,,,,,,,99
31.12.98,,46.8,49.7,41.9,6.71,6.37,101.096,29,52,5,-16,18,-24.9,-4.3,87.8,159,,51.7,26955075.72,6.143112909,,,,,4.8828,4.36,,1458.2,147.231,148.291,149.122, - , - , - ,166.733, - , - , - , - , - ,,,,,3976.3,4532.2,,,,,,,,,,,,,,,,,,,,,,,,,,98.6
31.01.99,,50.6,52.4,45.5,6.79,6.43,105.479,22,46,9,0,17,-25.1,-6.9,87.63,155.1,,52.3,27000226.56,6.218024919,,,,,4.838,4.167,,1468.41,148.921,149.533,150.447, - , - , - ,167.648, - , - , - , - , - ,,,,,2953.5,3746.2,,,,,,,,,,,,,,,,,,,,,,,,,,98.1
28.02.99,,51.7,55,45.8,6.75,6.38,101.553,19,49,8,-17,18,-6.6,-15.9,87.82,148.3,,52.1,27018057.8,6.227228869,,,,,4.924,4.627,,1483.83,155.528,154.933,154.418, - , - , - ,169.288, - , - , - , - , - ,,,,,3274.6,3235.9,,,,,,,,,,,,,,,,,,,,,,,,,,97.7
31.03.99,,52.4,55.9,47.6,7.06,6.7,104.018,22,54,7,-21,15,9.2,-27.3,88.16,156.6,,52.4,27035943.86,6.176034037,,,,,4.782,4.576,,1500.15,158.6,159.325,159.845, - , - , - ,170.221, - , - , - , - , - ,,,,,3809.3,4134.5,,,,,,,,,,,,,,,,,,,,,,,,,,97.8
30.04.99,,52.3,54,48.8,6.98,6.58,102.1,22,48,-5,-7,17,30.3,-31.9,88.48,142,,52.3,27042187.9,6.154285485,,,,,4.982,4.598,,1508.55,158.647,160.459,161.748, - , - , - ,171.1, - , - , - , - , - ,,,,,3691.3,3757.4,,,,,,,,,,,,,,,,,,,,,,,,,,98.3
31.05.99,,54.3,57.8,51.1,7.02,6.61,96.712,3,46,4,-22,16,45.1,-28.3,88.57,131,,52.9,27058486.81,6.108750624,,,,,5.148,4.859,,1513.08,158.1,159.996,161.394, - , - , - ,172.578, - , - , - , - , - ,,,,,4386.3,4172,,,,,,,,,,,,,,,,,,,,,,,,,,98.3
30.06.99,,55.8,59.4,51.3,7.41,7.04,105.479,26,48,3,-1,15,56.4,-27.1,88.55,129.8,,53,27095401.2,6.0447627,,,,,5.381,5.058,,1515.95,159.711,160.573,161.297, - , - , - ,173.279, - , - , - , - , - ,,,,,4310.9,4545.9,,,,,,,,,,,,,,,,,,,,,,,,,,98
31.07.99,,53.6,54.6,50.4,7.71,7.34,103.47,18,42,5,-3,20,74.3,-16.9,88.53,132.6,,53.1,27115325.2,5.974863344,,,,,5.714,5.344,,1532.47,162.253,163.06,163.539, - , - , - ,174.074, - , - , - , - , - ,,,,,4123.4,4114.9,,,,,,,,,,,,,,,,,,,,,,,,,,97.6
31.08.99,,54.8,57.5,53.1,7.89,7.45,101.553,25,40,-5,-5,19,74,-9.7,88.66,126.5,,53.2,27170242.78,5.904006709,,,,,5.733,5.189,,1541.05,164.612,165.603,166.128, - , - , - ,175.28, - , - , - , - , - ,,,,,4274.2,4548.6,,,,,,,,,,,,,,,,,,,,,,,,,,97.9
30.09.99,,57,63.5,51.3,7.83,7.45,103.927,15,42,19,-7,21,80.7,-8.8,88.81,131.3,,53,27217967.96,5.886385814,,,,,6.135,5.62,,1545.83,167.028,167.997,168.599, - , - , - ,176.785, - , - , - , - , - ,,,,,4294.2,4319.9,,,,,,,,,,,,,,,,,,,,,,,,,,98.2
31.10.99,,57.2,61.3,53,7.7,7.35,106.393,29,42,2,2,21,82.4,-4.8,88.84,145.2,,53.2,27212088.49,5.837730399,,,,,6.112,5.407,,1564.23,170.182,170.861,171.189, - , - , - ,178.574, - , - , - , - , - ,,,,,4338.4,4539.8,,,,,,,,,,,,,,,,,,,,,,,,,,98.4
30.11.99,,58.1,63.1,53.1,7.84,7.45,108.402,24,57,19,1,18,84.5,0.1,88.96,153.7,,53.5,27270276.73,5.846396291,,,,,6.271,5.227,,1579.09,174.496,174.939,174.969, - , - , - ,180.207, - , - , - , - , - ,,,,,4053.1,4617.8,,,,,,,,,,,,,,,,,,,,,,,,,,97.8
31.12.99,,57.8,60.3,55.7,7.84,7.46,107.215,24,53,11,7,23,84.4,-1.6,89.26,158.1,,53.8,27322283.05,5.806274911,,,,,6.395,5.48,,1588.56,176.647,178.099,179.089, - , - , - ,182.084, - , - , - , - , - ,,,,,4688.1,4526.7,,,,,,,,,,,,,,,,,,,,,,,,,,97.5
31.01.00,,56.7,60.4,52.8,8.15,7.73,105.936,23,47,4,-3,23,89.6,7.5,89.12,150.2,,54.7,27306631.71,5.866417433,,,,,6.588,5.718,,1598.41,178.454,180.301,181.266, - , - , - ,184.039,85.8,87.1, - , - ,108.6,,,,46.0274,3480.5,3654.6,,,,,,,,,,,,,,,,,,,,,,,,,,97.4
29.02.00,,55.8,58.7,53.6,8.25,7.85,104.566,18,58,3,-2,24,85.5,15,89.39,138.9,,53.7,27308520.35,5.810689648,,,,,6.324,5.438,,1600.49,178.8,180.935,182.259, - , - , - ,185.461,86.1,87.4, - , - ,109.2,,,,46.5465,4181.7,4133.1,,,,,,,,,,,,,,,,,,,,,,,,,,97.1
31.03.00,,54.9,56.2,51.2,8.27,7.84,101.735,13,56,-5,-10,24,83.7,21.6,89.71,156.4,,53.8,27361930.7,5.792769864,,,,,6.257,5.235,,1604.01,179.128,181.214,182.5, - , - , - ,186.492,85,86.3, - , - ,109.4,,,,48.53641,4457.3,4535.3,,,,,,,,,,,,,,,,,,,,,,,,,,97.3
30.04.00,,54.7,55.4,53.2,8.2,7.83,102.557,23,40,8,-10,21,83,23.1,89.83,154.1,,54,27406219.11,5.69481621,,,,,6.262,5.196,,1610.75,179.357,181.635,183.138, - , - , - ,187.604,86.3,87.5, - , - ,108.3,,,,48.53641,4172.6,478.3,,,,,,,,,,,,,,,,,,,,,,,,,,97.5
31.05.00,,53.2,51.5,53,8.28,7.94,105.936,28,57,-4,-12,21,81,30.8,89.98,160.9,,53.8,27441630.86,5.638500812,,,,,6.297,5.168,,1610.91,180.563,182.189,183.474, - , - , - ,190.136,85.1,86.4, - , - ,110.6,,,,50.52632,5084.2,4776.3,,,,,,,,,,,,,,,,,,,,,,,,,,97.6
30.06.00,,51.4,50,50.7,8.54,8.24,102.192,18,35,1,-7,21,77.1,35,90.25,146.9,,54,27468086.49,5.500535352,,,,,5.985,5.152,,1614.62,182.236,183.745,184.872, - , - , - ,191.527,88.2,89.3, - , - ,112,,,,48.10382,4845,4681.7,,,,,,,,,,,,,,,,,,,,,,,,,,97.4
31.07.00,,52.5,52,52.5,8.16,7.88,105.388,23,48,3,-3,22,71.9,39.6,90.22,158.1,,54.3,27528229.17,5.335225182,,,,,6.043,5.218,,1640.62,186.353,186.634,187.132, - , - , - ,192.104,85.8,87.1, - , - ,112.1,,,,49.83417,5072.3,4960.4,,,,,,,,,,,,,,,,,,,,,,,,,,97.1
31.08.00,,49.9,50,48.8,8.12,7.88,102.466,27,45,2,-10,18,67.7,45.1,90.28,142.7,,54.7,27565237.83,5.255470794,,,,,6.053,5.327,,1662.11,189.746,191.087,191.855, - , - , - ,192.846,86.5,87.7, - , - ,112.4,,,,49.66114,5534.1,5502,,,,,,,,,,,,,,,,,,,,,,,,,,97.4
30.09.00,,49.7,48.9,50.6,7.96,7.67,108.311,18,54,10,6,22,40.8,45.8,90.74,147.9,,54.7,27555105.46,5.318544596,,,,,5.846,5.19,,1665.93,191.049,193.297,194.766, - , - , - ,193.342,86.6,87.8, - , - ,111.7,,,,48.44989,4690.3,5143.6,,,,,,,,,,,,,,,,,,,,,,,,,,97.3
31.10.00,,48.7,48.4,48.2,7.83,7.5,101.005,18,40,4,-12,25,20.4,42.9,90.78,150.5,,55.2,27527876.82,5.398515977,,,,,5.76,5.154,,1668.26,191.763,194.04,195.769, - , - , - ,193.984,85.8,87.1, - , - ,113.1,,,,49.40159,4631.4,5327.2,,,,,,,,,,,,,,,,,,,,,,,,,,97.3
30.11.00,,48.5,49.1,47.1,7.73,7.41,103.288,20,45,8,0,26,8.7,40.5,90.97,152.1,,55.2,27516186.39,5.29910694,,,,,5.497,4.874,,1673.6,192.506,194.599,196.452, - , - , - ,194.789,86,87.2, - , - ,113.2,,,,50.26676,4370.8,5234.2,,,,,,,,,,,,,,,,,,,,,,,,,,97
31.12.00,,43.9,42.1,42.7,7.65,7.35,96.621,12,35,4,-18,19,-0.1,32.3,91.23,144.8,,55.5,27548559.16,5.227436595,,,,,5.288,4.864,,1683.47,193.97,195.827,197.455, - , - , - ,196.037,83.6,85.1, - , - ,114.1,,,,69.30065,4667.2,4949.7,,,,,,,,,,,,,,,,,,,,,,,,,,97.1
31.01.01,,42.3,38.4,42.3,7.07,6.74,96.438,19,36,-4,-4,23,-4.4,31.5,90.78,148.7,,56,27637281.02,5.162518492,,,,,5.209,4.833,,1693.07,194.92,197.045,198.699,98.8,97,98.9,197.174,88.1,89.2, - , - ,112.8,,,,46.89257,4531.2,588.2,,,,,,,,,,,,,,,,,,,,,,,,,,97.1
28.02.01,,42.1,39.9,37.8,7.09,6.66,98.174,16,39,9,-2,21,-6.1,24.1,91.04,134.3,,56.1,27617592.15,5.20428965,,,,,5.105,4.87,,1700.86,195.58,197.491,199.501,99.6,95.7,99.4,197.849,86.2,87.5, - , - ,113.3,,,,44.21053,4062.8,486.7,,,,,,,,,,,,,,,,,,,,,,,,,,96.8
31.03.01,,43.1,41.5,39.9,7.03,6.58,100.457,10,33,8,27,17,-10.4,10.4,91.5,150.3,,56,27623322.89,5.089593895,,,,,4.971,4.848,,1707.32,197.151,198.606,200.217,98.9,94.9,98.7,198.388,86.6,87.8, - , - ,112.9,,,,49.74766,5164,5530.6,,,,,,,,,,,,,,,,,,,,,,,,,,96.7
30.04.01,,42.7,45.5,38.2,7.01,6.54,100.822,14,41,0,25,18,-4.5,3.2,92.06,156.3,,56.4,27663341.7,5.010367366,,,,,5.111,5.115,,1717.22,199.374,200.591,202.093,98.2,92.9,99.3,199.112,89.5,90.5, - , - ,112.7,,,,47.58472,4722.4,4693.7,,,,,,,,,,,,,,,,,,,,,,,,,,96.8
31.05.01,,41.3,44.9,35.1,7.14,6.66,99.361,9,33,5,28,19,-4.3,-6.3,92.54,161,,57.7,27699322.73,4.910994329,,,,,5.296,5.214,,1724.26,200.251,202.324,204.306,96.3,93.3,97.6,203.321,90,90.9, - , - ,113.5,,,,49.40159,5343.1,5236.6,,,,,,,,,,,,,,,,,,,,,,,,,,96.9
